company_id,company_name,industry,employees,annual_revenue,energy_consumption,water_consumption,waste_generated,recycling_rate,renewable_energy,transport_emissions,carbon_emissions,sustainability_score
759,Company_0759,Construction,488,13685116.39,218344.67,30306.39,952.02,81.53,1.23,772.12,647.77,20.51
760,Company_0760,Hospitality,366,11805976.49,722776.61,26167.58,192.88,45.95,82.97,256.61,357.55,52.47
761,Company_0761,Hospitality,305,6297981.56,341055.01,43881.82,729.01,17.55,63.62,777.81,654.41,11.71
762,Company_0762,Agriculture,481,15016146.97,565227.02,817.81,172.56,51.8,9.69,774.87,623.76,20.71
763,Company_0763,Healthcare,380,8732801.93,157593.01,9726.8,138.66,51.35,50.26,114.69,117.67,52.4
764,Company_0764,Agriculture,35,15048331.56,651159.33,9998.3,983.03,84.09,44.07,913.41,856.11,16.11
765,Company_0765,Retail,155,1896999.86,117251.63,3680.99,34.52,29.96,48.52,761.73,491.34,29.86
766,Company_0766,Manufacturing,345,11732419.88,790342.69,5293.67,524.72,10.62,60.3,986.96,853.24,9.82
767,Company_0767,Construction,392,6873193.37,354973.82,18853.86,890.7,94.95,81.68,941.29,773.82,29.03
768,Company_0768,Manufacturing,187,17486933.16,648890.76,652.69,871.19,44.15,83.54,925.41,847.63,10.7
769,Company_0769,Healthcare,491,14045439.5,655740.37,18737.28,620.26,66,47.52,416.06,502.85,37.97
770,Company_0770,Technology,13,12748790.55,701278.9,48495.08,737.13,67.62,23.36,487.11,563.37,27.13
771,Company_0771,Technology,224,18793878.11,754352.54,24068.03,660.05,69.46,10.05,387.93,508.21,27.83
772,Company_0772,Manufacturing,70,10058916.12,87930.11,41701.53,996.32,93.91,46.68,896.93,690.49,25.66
773,Company_0773,Agriculture,129,4390488.26,607536.97,33157.38,93.98,46.97,71.58,164.43,246.06,56.61
774,Company_0774,Healthcare,117,14439664.66,539427.49,47599.44,672.25,66.57,92.27,635.38,607.08,39.29
775,Company_0775,Technology,451,4631363.09,469258.23,46230.45,69.34,39.17,91.02,744.25,559.76,40.68
776,Company_0776,Hospitality,418,4820675.41,222093.28,14903.34,115.83,38.92,59.22,192.22,169.39,52.39
777,Company_0777,Logistics,441,6404771.37,316552.18,36977.44,314.24,60.16,18.99,391.2,352.52,40
778,Company_0778,Logistics,271,13342107,480805.27,5776,14.14,82.45,31.59,817.07,606.63,33.61
779,Company_0779,Construction,80,12109015.19,133779.14,33434.86,802.29,69.75,59.89,312.35,321.39,39.55
780,Company_0780,Construction,328,16608008.63,406119.91,35354.95,379.83,93.4,33.31,828.75,651.54,35.01
781,Company_0781,Agriculture,363,14767366.38,740063.13,38913.92,857.49,71.83,29.91,815.94,784.96,10.56
782,Company_0782,Manufacturing,285,7967254.35,349501.23,23934.37,351.57,43.27,7.18,728.12,571.34,23.52
783,Company_0783,Hospitality,54,2791833.53,606767.85,29228.99,806.05,82.23,70.96,460.24,545.47,33.78
784,Company_0784,Construction,154,17964918.12,183617.75,40315.74,199.68,65.36,36.22,856.86,587.93,34.55
785,Company_0785,Logistics,197,19017883.46,353146.63,42162.17,926.36,18.16,97.42,183.73,336.43,40.43
786,Company_0786,Technology,308,8789664.5,135883.29,36266.25,248.78,20.1,39.66,306.18,243.07,34.42
787,Company_0787,Hospitality,402,13897538.03,640353.66,33096.68,778.84,83.52,65.03,278.84,431.15,41.27
788,Company_0788,Retail,64,1836212.41,401590.38,33605.21,512.2,11.96,57.3,574.77,516.62,24.67
789,Company_0789,Logistics,201,9786991.25,522785.39,21966,573.57,18.45,6.35,909.34,746.43,0
790,Company_0790,Manufacturing,206,11209991.24,438405.1,40703.71,491.12,54.11,58.47,715.18,596.58,25.49
791,Company_0791,Agriculture,499,13239931.15,111514.33,43169.17,696.74,10.45,44.72,317.72,322.24,27.49
792,Company_0792,Logistics,49,11337424.95,684131.08,2232.76,980.03,53.02,36.36,546.71,637.6,20.85
793,Company_0793,Manufacturing,132,6151879.56,758047.4,26212.43,783.89,66.03,44.49,579.19,640.71,23.8
794,Company_0794,Technology,315,10856547.84,183674.81,5400.95,820.66,30.15,18.81,303.21,334.29,28.9
795,Company_0795,Agriculture,307,7309490.21,120223.85,31304.48,78.99,31.67,38.18,904.14,576.39,21.58
796,Company_0796,Healthcare,351,8621798.61,561721.99,27027.26,75.21,72.28,99.54,698.32,566.85,47.42
797,Company_0797,Logistics,219,16467042.53,266761.06,39495.31,382.05,91.94,24.75,273.77,277.63,51.12
798,Company_0798,Hospitality,38,6721278.69,89399.84,45507.65,779.18,22.44,79.81,277.28,303.64,41.45
799,Company_0799,Agriculture,198,19045300.64,630532.22,6613.42,528.84,84.42,58.88,807.76,719.7,28.77
800,Company_0800,Healthcare,287,5566868.55,97271.6,2874.18,321.41,73.91,18.07,807.05,543.2,33.8
801,Company_0801,Hospitality,249,11927740.46,222067.6,34489.59,714.66,65.89,14.27,569.72,499.2,29.62
802,Company_0802,Technology,367,15595057.59,549007.88,21203.07,460.5,47.31,35.4,471.32,483.38,33.51
803,Company_0803,Agriculture,161,12785577.92,87814.98,15630.24,771.73,81.85,63.47,81.31,181.7,50.36
804,Company_0804,Manufacturing,48,14919507.25,452244.62,24896.1,874.98,91.78,42.4,511.14,536.38,33.47
805,Company_0805,Retail,212,475225.19,168343.52,41654.17,12.25,46.12,53.43,348.34,233.04,52.02
806,Company_0806,Manufacturing,315,9083310.46,151455.22,46544.18,764.89,86.82,17.48,370.22,372.06,35.57
807,Company_0807,Manufacturing,221,10011055.66,152977.49,48501.56,341.27,67.72,83.17,851.52,583.19,38.04
808,Company_0808,Construction,155,5442065.6,21742.76,31743.23,396.65,88.46,92.91,959.34,630.23,48.16
809,Company_0809,Construction,461,12431424.09,400847.84,18109.33,617.45,37.93,35.39,10.13,181.1,36.65
810,Company_0810,Technology,9,2206488.02,403795.97,4694.82,516.75,23.07,12.38,489.98,469.34,19.88
811,Company_0811,Agriculture,245,8028104.76,253442.26,21702.9,186.27,78.98,10.87,441.38,339.34,39.24
812,Company_0812,Technology,387,8792411.06,300204.66,43590.45,202.47,26.11,4.03,397.57,329.09,32.36
813,Company_0813,Logistics,346,4140040.1,393850.09,33429.52,269.47,45.79,55.01,800.82,605.09,27.08
814,Company_0814,Hospitality,261,14574692.22,598676.7,41369.15,135.76,91.4,79.27,130.49,241.44,60.07
815,Company_0815,Agriculture,31,13630544.31,286869.98,48833.71,738.74,46.92,28.95,488.5,460.41,22.74
816,Company_0816,Logistics,378,10322548.74,214584.09,38453.02,864.85,94.51,24.74,821.51,672.31,26.21
817,Company_0817,Retail,363,14663042.93,496658.35,9839.12,855.6,63.46,14.87,124.86,319.39,29.91
818,Company_0818,Agriculture,480,3094940.8,33775.85,10382.35,865.03,42.33,52.5,701.66,539.59,20.51
819,Company_0819,Hospitality,250,1414724.53,353116.81,3056.95,114.5,40.9,94.3,713.03,528.33,45.19
820,Company_0820,Logistics,25,210611.38,535135.99,16421.16,288.89,33.81,60.65,433.75,432.32,35.27
821,Company_0821,Technology,160,2408266.55,541779.08,34306.59,771.61,21.08,36.06,810.99,722.92,7.58
822,Company_0822,Technology,126,13074917.2,183825.98,19510.44,887.76,21.09,74.26,124.75,242.24,41.04
823,Company_0823,Agriculture,103,14152269.07,741890.5,4206.54,548.85,39.15,72.54,989.7,857.58,16.76
824,Company_0824,Manufacturing,70,3995793.21,449386.63,13000.01,877.69,82.54,90.68,975.25,811.25,26.72
825,Company_0825,Retail,471,8835290.11,396600.08,26426.26,952.68,77.23,16.69,277.78,389.37,29.17
826,Company_0826,Manufacturing,411,19454985.18,168348.92,40819.41,497.55,55.26,51.35,79.61,155.73,50.17
827,Company_0827,Hospitality,210,12222923.91,181401.19,678.23,574.04,60.33,0.89,928.98,678.59,14.19
828,Company_0828,Healthcare,160,17079006.56,251163.68,13791.48,123.51,29.03,53.36,295.38,245.75,48.52
829,Company_0829,Healthcare,479,2832833.58,701238.62,3050.24,980.12,94.11,21,120.6,381.71,37.72
830,Company_0830,Technology,171,1848273.89,570260.14,27689.12,723.47,44.71,61.15,328.01,446.75,35.19
831,Company_0831,Technology,117,14663438.21,238158.05,13171.37,20.56,65.87,86.8,939.32,614.55,45.07
832,Company_0832,Hospitality,489,13145729.43,698620.11,31898.12,553.12,79.43,22.06,272.45,409.46,39.96
833,Company_0833,Hospitality,84,9031906.93,589253.29,21978.23,152.59,50.72,49.6,462.09,431.14,35.9
834,Company_0834,Construction,487,14643703.85,525100.13,1541.84,167.1,25.11,39.42,609.78,520.82,21.75
835,Company_0835,Agriculture,237,18200794.89,776900.66,5461.57,529.14,71.77,80.8,605.28,629.21,31.23
836,Company_0836,Manufacturing,395,16644239.23,749048.63,7042.86,771.27,32.75,93.86,601.64,648.09,20.01
837,Company_0837,Retail,282,14775403.9,283944.14,35519.06,206.31,50.84,56.29,447.1,366.93,41.36
838,Company_0838,Logistics,129,1306335.03,559792.13,31560.55,127.46,80.12,10.28,300.25,328.99,47.41
839,Company_0839,Logistics,5,18260905.85,38720.68,21643.2,151.64,65.71,22.59,879.6,552.49,35.27
840,Company_0840,Retail,256,3557269.42,105905.81,5535.94,956.07,40.37,61.57,122.76,225.08,43.4
841,Company_0841,Manufacturing,314,3191838.78,354330.16,17074.78,185.46,46.15,89.31,688.72,517.14,39.09
842,Company_0842,Retail,143,18341440.24,536150.74,46677.65,811.67,70.46,7.64,7.17,241.43,33.41
843,Company_0843,Logistics,168,3126047.62,368422.41,39944.11,976.46,79.25,11.32,430.32,482.23,22.21
844,Company_0844,Technology,70,3801072.26,320313.57,16306.13,426.71,68.94,41.39,794.53,614.13,32.49
845,Company_0845,Agriculture,201,8489460.7,407739.79,26921.65,534.81,79.82,38.46,583.06,523.56,35.56
846,Company_0846,Agriculture,364,1927554.35,302133.36,10562.34,851.34,40.8,47.39,137.92,283.78,38.96
847,Company_0847,Technology,439,17016716.58,627344.56,7397.79,463.09,81,55.15,931.69,776.89,23.75
848,Company_0848,Agriculture,33,14990508.14,111443.93,34941.15,147.36,72.31,69.61,427.59,305.44,50.95
849,Company_0849,Retail,249,16781256.45,698972.04,1994.19,368.42,16.71,7.71,571.34,556.54,9.78
850,Company_0850,Logistics,245,14922447.18,603523.56,35078.91,303.01,44.98,33.73,782.49,651.92,19.48
851,Company_0851,Logistics,35,17646911.42,45052.9,37681.08,505.78,10.92,83.27,681.5,478.51,29.68
852,Company_0852,Healthcare,475,11526889.65,258706.49,11752.09,931.79,33.11,9.19,380.67,413.83,20.21
853,Company_0853,Hospitality,321,1308737.07,325986.95,41214,976.11,61.43,7.72,693.96,634.74,14.49
854,Company_0854,Hospitality,428,7733307.21,62643.89,18888.17,427.1,32.94,10.44,365.89,283.68,29.15
855,Company_0855,Agriculture,149,3422655.99,103042.34,10989.54,15.92,87.32,18.77,205.72,133,56.14
856,Company_0856,Retail,296,11382976.9,459716.67,39616.17,50.45,36.74,94.35,13.44,123.43,59.08
857,Company_0857,Hospitality,261,4058697.39,606436.97,36421.56,973.98,69.73,9.74,410.25,529.03,16.76
858,Company_0858,Logistics,17,11826075.08,318047.15,29524.73,852.77,34.66,15.15,465.79,469.2,13.51
859,Company_0859,Agriculture,457,4469814.5,551538.6,7472.7,719.96,94.44,50.16,992.32,829.1,23.42
860,Company_0860,Technology,234,15749966.8,284436.15,18335.66,856.67,46.63,89.07,775.3,657.04,23
861,Company_0861,Retail,495,3217547.85,509675.92,25127.38,805.7,22.12,87.05,549.4,558.54,27.76
862,Company_0862,Retail,260,2063457.08,264700.59,46735.77,165.67,33.81,36.33,93.78,143.71,49.18
863,Company_0863,Healthcare,247,19573978.46,615254.17,22381.25,924.54,89.89,97.17,490.82,579.72,39.23
864,Company_0864,Hospitality,443,12469733.37,550856.13,22320.97,514.92,63.09,31.36,88.07,259.53,42.13
865,Company_0865,Manufacturing,322,19553146.42,64505.77,39634.24,701.25,57.67,15.46,109.77,179.66,40.46
866,Company_0866,Retail,119,7886815.38,380577.29,5128.4,468.55,64.61,90.01,467.53,444.23,48.4
867,Company_0867,Hospitality,398,8775665.04,333185.97,3691.34,345.71,61.37,21.26,742.58,578.41,25.9
868,Company_0868,Logistics,490,9505357.39,519368.78,16349.24,36.17,61.09,38.03,936.78,690.11,27.22
869,Company_0869,Construction,114,1270734.8,697056.07,47655.93,685.25,32.94,63.57,88.17,328.57,35.01
870,Company_0870,Healthcare,452,14301692.71,699605.52,26476.51,671.3,32.05,83.05,96.98,315.75,38.86
871,Company_0871,Healthcare,89,4132385.12,754714.48,24340.45,537.83,76.63,96.56,439.6,514.86,46.71
872,Company_0872,Manufacturing,292,15704833,485760.34,4351.53,669.62,62.4,32.37,986.44,794.97,16.38
873,Company_0873,Technology,12,3180024.34,377754.07,7800.59,864.98,19.66,97,409.35,459.38,25.57
874,Company_0874,Construction,487,16683714.39,118059.42,22741.77,969.61,18.28,21.86,979.14,754.04,0
875,Company_0875,Logistics,312,7675620.12,291506.73,47642.66,971.89,59.03,1.44,814.71,707.16,11.51
876,Company_0876,Retail,363,10082787.14,799257.57,20995.66,354.97,80.4,42.58,974.2,830.86,26.9
877,Company_0877,Construction,224,7587805.43,451147.79,8551.53,438.7,34.23,65.96,681.88,575.04,29.53
878,Company_0878,Retail,49,16157607.3,100973.39,32656.42,618.18,44.96,49.64,752.97,551.21,21.88
879,Company_0879,Construction,262,11708424.92,45455.72,14850.27,423.54,28.94,45.46,384.17,301.49,35.65
880,Company_0880,Retail,184,19358798.82,732942.87,20940.27,821.32,69.83,74.12,12.57,306.48,43.93
881,Company_0881,Healthcare,142,17616221.78,226309.28,42004.97,796.16,45.25,24.16,900.69,708.12,5.94
882,Company_0882,Logistics,409,7613233.66,657031.47,41091.7,601.95,38.48,95.92,992.86,845.43,23.74
883,Company_0883,Agriculture,320,12959800.29,666268.92,40165.92,579.96,20.95,63.63,977.47,836.57,12.93
884,Company_0884,Logistics,228,4773196.18,573819.39,6753.35,122.78,59.04,39.2,763.36,601.55,34.36
885,Company_0885,Logistics,490,6583611.71,92738.45,1769.19,16.48,75.45,15.3,620.01,386.79,47.1
886,Company_0886,Hospitality,17,14898324.55,121827.45,22958.46,633.34,40.44,23.97,898.42,658.57,14.41
887,Company_0887,Agriculture,376,15644573.26,633117.6,38634.38,660.96,33.37,93.5,629.3,622.24,28.46
888,Company_0888,Retail,61,9290728.93,484797.66,5800.29,286.05,86.04,9.28,496.77,454.94,40.43
889,Company_0889,Hospitality,56,9922531.76,37126.44,4142.01,959.42,16.49,68.73,378.38,373.95,31.26
890,Company_0890,Logistics,97,6115348.66,724837.77,33153.49,633.06,82.66,11.72,346.1,476.89,36.2
891,Company_0891,Manufacturing,86,10530621.4,218510.8,6518.88,608.08,55.56,51.8,762.16,598.81,25.36
892,Company_0892,Agriculture,20,6685286.62,191413.67,36523.32,940.15,32.75,48.16,953.46,753.98,8.88
893,Company_0893,Healthcare,244,14954850.23,406725.33,25876.5,402.94,26.41,17.3,688.62,557.55,14.96
894,Company_0894,Hospitality,57,11756235.46,617830.12,15923.46,795.13,91.07,48.78,883.44,795.32,25.29
895,Company_0895,Technology,323,2329670.41,318775.76,10386.18,356.15,86.32,81.93,452.16,386.62,58.76
896,Company_0896,Healthcare,305,8314203.65,491028.03,43923.98,950.63,55.09,39.83,119.08,320.62,33.12
897,Company_0897,Logistics,188,5057299.27,187843.65,18897.18,149.31,36.73,0.96,689.85,468.93,21.2
898,Company_0898,Technology,465,4806445.09,71663.41,14538.91,216.11,28.48,56.1,717.68,462.01,35.61
899,Company_0899,Retail,298,17874747.6,348965.11,37931.96,321.19,37.21,19.71,803.71,607.67,23.75
900,Company_0900,Hospitality,66,2657035.05,153488.99,16680.3,385.94,59,28.5,645.45,466.41,37.18
901,Company_0901,Construction,150,2794949.41,774145.77,2331.91,535.8,54.84,33.74,21.19,277.22,43.2
902,Company_0902,Hospitality,375,6159765.8,267407.94,17618.31,84.37,75.84,49.38,51.84,104.64,67.39
903,Company_0903,Construction,439,12893723.28,730168.02,42232.24,938.02,18.73,22.4,826.33,816.27,1.56
904,Company_0904,Hospitality,120,3569790.76,169104.56,45162.69,372.04,86.74,98.96,934.44,641.39,42.35
905,Company_0905,Manufacturing,61,1150467.12,257346.27,13554.49,689.48,77.29,37.96,700.17,569.36,30.66
906,Company_0906,Retail,69,6522787.08,135441.16,29414.45,850.9,86.12,63.69,669.89,552.99,33.39
907,Company_0907,Construction,343,9904056.04,238822.45,38745.88,485.29,17.8,76.62,712.82,553.13,29.41
908,Company_0908,Agriculture,342,13013258.59,687573.51,34900.77,79.77,52.04,21.25,672.15,577.79,26.22
909,Company_0909,Construction,58,6940912.76,654916.43,38199.33,516.36,36.64,94.44,709.97,654.06,32.37
910,Company_0910,Retail,473,2775198.11,735023.85,19586,455.17,62.74,20.3,403.2,492.58,28.66
911,Company_0911,Healthcare,492,17422661.33,525738.71,7790.84,876.82,73.33,24.06,894.63,796,7.67
912,Company_0912,Construction,185,5458458.76,743003.62,4661.3,434.32,22.8,50.22,510.39,556.07,20.24
913,Company_0913,Retail,30,13042710.62,590961.26,21418.12,297.54,44.23,59.4,531.91,501.64,33.47
914,Company_0914,Manufacturing,335,5129096.05,106644.58,6201.8,895.58,58.89,23.88,534.47,476.17,28.32
915,Company_0915,Hospitality,205,7979131.41,191512.87,41291.4,693.23,52.09,17.1,207.56,263.66,36.65
916,Company_0916,Healthcare,380,261516.04,164361.48,45435.23,624.01,72.82,85.26,689.5,544.99,42.02
917,Company_0917,Logistics,100,6776675.26,375068.73,48131.03,667.7,46.37,2.08,974.5,761,2.32
918,Company_0918,Manufacturing,309,7172444.17,389587.53,549.82,873.85,50.17,4.52,22.3,228.25,29.02
919,Company_0919,Agriculture,273,10162300.12,608894.13,38875.2,104.49,78.33,33.57,493.21,456.81,42.61
920,Company_0920,Construction,134,7412928.77,30577.62,17955.01,711.61,85.77,77.45,857.67,610.94,38.45
921,Company_0921,Retail,143,13778526.32,588008.12,1526,978.74,82.78,65.94,145.92,371.41,40.52
922,Company_0922,Hospitality,189,4284888.92,89633.71,46072.04,380.89,19.17,27.39,628.76,445.9,27.34
923,Company_0923,Logistics,140,18224481.24,292099.14,16894.19,591.2,90.35,27.62,194.62,266.89,49.4
924,Company_0924,Retail,226,15947591.51,461996.7,39730.02,350.26,19.37,0.83,927.6,721.66,6.36
925,Company_0925,Healthcare,324,11251188.81,146833.32,24597.83,69.29,35.05,45.39,221.24,163.34,45.04
926,Company_0926,Construction,161,300786.9,294759.31,41788.45,54.65,21.71,87.87,786.34,543.65,39.72
927,Company_0927,Logistics,493,1902868.61,231121.74,49797.76,200.74,59.74,8.07,222.76,212.08,41.98
928,Company_0928,Hospitality,221,8102449.33,725247,44705.17,920.59,60.75,17.33,438.64,565.07,21.94
929,Company_0929,Logistics,354,15399675.1,215015.95,21107.46,203.53,35.92,29.73,927.48,631.55,17.64
930,Company_0930,Hospitality,54,2944475.53,364683.04,16006.39,935.21,70.57,46.84,430.53,481.36,30.35
931,Company_0931,Manufacturing,472,11266400.25,766843.57,21335.47,757.08,62.29,30.24,246.43,442.89,26.29
932,Company_0932,Healthcare,32,15155636.43,326274.27,20445.64,10.92,78.64,87.49,462.92,359.87,54.57
933,Company_0933,Retail,175,11967925.75,661113.3,28489.45,692.14,83.47,12.14,586.69,610.9,26.27
934,Company_0934,Agriculture,269,3054207.63,597530.81,25017.58,227.43,67.43,85.23,304.39,359.91,57.96
935,Company_0935,Manufacturing,417,9802111.85,556464.26,6178.09,5.04,61.32,12.1,101.38,196.61,47.59
936,Company_0936,Construction,205,1301932.6,115012.9,20525.59,982.78,79.72,84.17,548.99,489.13,41.84
937,Company_0937,Retail,226,3095678.14,36893.14,7513.47,745.88,30.46,51.15,701.13,537.78,21.44
938,Company_0938,Healthcare,346,2180389.78,479235.76,18683.3,278.81,42.79,79.99,466.64,425.34,38.43
939,Company_0939,Healthcare,239,2578504.65,323754.93,29236.63,38.91,65.29,65.72,447.26,336.97,50.68
940,Company_0940,Logistics,244,17671998.93,377513.14,951.44,162.52,52.55,86.1,214.73,229.54,57.1
941,Company_0941,Retail,94,13187201.1,294456.26,36100.85,342.59,70.79,78.67,281.95,278.92,53.23
942,Company_0942,Hospitality,39,18339968.47,523204.52,19137.88,474.39,66.01,57.6,927.78,743.12,25.19
943,Company_0943,Logistics,362,6616716.92,765051.79,17730.71,619.39,44.32,4.49,852.77,792.65,0.57
944,Company_0944,Retail,260,18697831.4,391602.15,38115.51,981.42,78.73,73.26,240.43,371.38,40.24
945,Company_0945,Hospitality,391,19471730.6,739453.12,3565.37,254.23,13.18,74.99,444.32,482.1,32.32
946,Company_0946,Manufacturing,477,3646531.33,103975.59,22750.73,137.55,64.18,55.65,199.74,156.65,59.41
947,Company_0947,Agriculture,108,14894647.35,358569.15,26662.21,791.05,17.31,2.42,960.03,782.39,0
948,Company_0948,Logistics,462,303678.46,624020.82,28630.6,865.17,38.96,68.24,957.95,845.99,10.56
949,Company_0949,Agriculture,431,4308000.64,665509.08,25292.09,359.7,86.48,85.34,802.59,693.11,40.79
950,Company_0950,Retail,296,1747247.36,630262.14,15262.24,122.34,29.6,60.15,334.27,372,43.71
951,Company_0951,Healthcare,204,14124811.62,73003.2,43637.93,968.27,16.36,57.54,853.93,657.21,10.63
952,Company_0952,Hospitality,321,1321634.34,564063.97,5988.29,473.62,87.98,26.31,34.83,226.2,47.64
953,Company_0953,Technology,459,15341771.12,128645.13,27580.82,735.2,88.55,66.33,878.88,665.06,28.69
954,Company_0954,Manufacturing,182,19624909.64,760928.07,30108.31,614.37,16.85,55.14,946.87,845.1,0.72
955,Company_0955,Manufacturing,259,10250564.45,527262.84,21860.02,306.9,82.24,97.15,26.34,192.55,69.26
956,Company_0956,Agriculture,278,12241150.13,315922.94,34337.96,23,50.98,38.71,380.34,308.13,46.81
957,Company_0957,Logistics,64,8871466.52,719774.45,49135.46,370.87,26.46,43.65,62.63,268.51,38.17
958,Company_0958,Agriculture,216,15000018.65,712901.56,39762.45,570.21,94.23,1.49,721.23,680.24,18.48
959,Company_0959,Logistics,229,3775750.86,54101.15,17808.54,656.93,30.76,29.24,608.09,467.34,18.18
960,Company_0960,Retail,44,5153937.34,444044.03,24999,736.54,40.34,91.51,224.19,341.74,46.51
961,Company_0961,Healthcare,449,13142148.64,430938.47,13742.99,699.28,52.79,5.4,900.92,739.07,9.8
962,Company_0962,Healthcare,45,4230387.71,126962.56,48808.95,234.38,73.06,21.08,375.53,275.89,42.18
963,Company_0963,Agriculture,362,8917492.72,616069.75,47675.73,26.18,81.09,27.03,590.3,506.12,44.7
964,Company_0964,Manufacturing,147,17120569.91,319470.28,1433,385.68,47.74,22.44,382.43,353.98,34.23
965,Company_0965,Healthcare,21,10922673.5,291287.54,1786.61,610.7,85.92,92.27,907.91,692.97,38.56
966,Company_0966,Manufacturing,179,14570568.39,504793.81,43354.24,783.7,88.93,75.24,808.36,717.7,36.12
967,Company_0967,Healthcare,444,19819644.93,437113.88,21479.83,720.62,75.37,26.01,960.5,784.32,20.75
968,Company_0968,Agriculture,72,18172709.36,238946.1,34288.64,278.02,94.9,77.13,299.35,269.63,57.58
969,Company_0969,Healthcare,190,5521197.52,215400.36,32825.04,772.71,11.05,30.69,662.47,550.52,15.19
970,Company_0970,Construction,241,541880.39,26919.15,2331.69,361.93,64.21,55.66,411.57,296.37,43.64
971,Company_0971,Technology,493,1468061.06,160247.05,38415.85,279.76,83.87,12.72,632.19,458.4,38.27
972,Company_0972,Manufacturing,124,2466041.95,50031.39,34379.85,861.27,59.29,4.2,718.77,571.74,18.46
973,Company_0973,Healthcare,136,519139.84,679046.1,42545.66,542.74,13.8,23.47,113.62,309.21,22.03
974,Company_0974,Retail,126,4240029.93,464885.4,41542.32,682.61,16.07,42.65,286.67,390.12,25.58
975,Company_0975,Technology,176,19506956.81,719965.94,19048.42,942.77,35,3.12,371.46,538.47,7.17
976,Company_0976,Manufacturing,59,12258955.29,650266.69,25784.41,781.97,53.2,58.15,347.33,483.96,34.26
977,Company_0977,Manufacturing,341,14579943.28,317249.94,49892.13,83.05,16.57,93.55,228.46,218.78,51.62
978,Company_0978,Hospitality,280,14714304.09,681124.16,26623.94,56.17,50.15,52.44,443.81,439.61,43.7
979,Company_0979,Healthcare,471,5031774.11,209597.21,38498.35,365.16,48.74,74.82,119.84,174.26,56.2
980,Company_0980,Hospitality,190,1777863.42,457156.56,4283.97,365.49,51.15,23.03,787.37,636.94,24.26
981,Company_0981,Logistics,478,10844794.76,625629.65,20677.06,586.83,21.74,26.03,290.45,412.43,18.5
982,Company_0982,Hospitality,263,19668305.46,469289.17,31815.17,773.78,86.49,87.64,20.43,243.23,54.95
983,Company_0983,Construction,385,2199708.33,698177.86,41776,28.81,24.19,7.3,517.32,478.67,22.1
984,Company_0984,Hospitality,186,2723569.15,563604.39,12451.03,296.92,38.63,82.47,339.96,377.24,39.66
985,Company_0985,Manufacturing,42,14827218.78,296866.95,22720.32,411.83,48.23,83.48,292.84,302.15,44.84
986,Company_0986,Logistics,375,15365923.12,734746.64,46862.76,88.37,86.13,59.36,373.02,407.77,50.71
987,Company_0987,Construction,95,10271610.39,478703.08,47266.02,101.41,35.27,34.11,566.31,456.73,32.33
988,Company_0988,Hospitality,151,6591441.44,268491.07,9331.58,147.48,79.19,73.46,989.26,678.59,38.91
989,Company_0989,Technology,55,7077443.18,149162.18,14748.24,489.2,29.01,16.93,939.51,669.19,12.13
990,Company_0990,Retail,478,4787156.82,237330.39,5250.81,554.4,53.24,16.89,600.4,501.94,28.57
991,Company_0991,Agriculture,8,9869644.72,661470.6,18792.26,285.43,90.57,42.65,447.6,474.22,43.43
992,Company_0992,Retail,371,14185179.56,678900.42,22498.05,435.1,32.36,86.45,993.11,816.22,15.29
993,Company_0993,Technology,416,1765528.17,638789.8,36504.4,330.48,53.1,27.61,632.47,578.49,28.51
994,Company_0994,Technology,461,18509653.62,358034.55,46652.22,795.23,36.99,84.14,662.82,588.93,22.04
995,Company_0995,Manufacturing,130,2910118.52,313443.06,47186.54,674.98,32.55,15.14,814.8,653.82,7.86
996,Company_0996,Agriculture,330,17542106.16,761649.55,42929.26,750.7,10.27,6.73,559.95,634.82,0
997,Company_0997,Hospitality,357,5408861.52,316626.38,29403,639.53,51.16,65.69,184.16,279.58,41.27
998,Company_0998,Healthcare,347,9804187.02,641462.02,19914.4,360.34,50.88,9.65,116.81,266.88,39.35
999,Company_0999,Healthcare,219,19393370.43,273809.7,33289.7,120.24,49.5,31.89,117.97,143.33,52.13
1000,Company_1000,Construction,435,16133481.93,401556.01,20894.14,238.69,34.73,50.75,890.36,654.75,18.72
